3.141593e+00	1	4.237253e-01	1.000000e+00
3.141593e+00	2	3.068590e-01	1.380847e+00
3.141593e+00	4	1.724000e-01	2.457803e+00
3.141593e+00	8	1.107523e-01	3.825881e+00
3.141593e+00	16	6.571718e-02	6.447710e+00
3.141593e+00	32	4.420356e-02	9.585773e+00
