3.141593e+00	1	4.486868e-01	1.000000e+00
3.141593e+00	2	2.759630e-01	1.625895e+00
3.141593e+00	4	1.646880e-01	2.724466e+00
3.141593e+00	8	1.021198e-01	4.393731e+00
3.141593e+00	16	6.315797e-02	7.104200e+00
3.141593e+00	32	3.923460e-02	1.143600e+01
