3.141593e+00	1	4.423326e-01	1.000000e+00
3.141593e+00	2	2.678075e-01	1.651681e+00
3.141593e+00	4	1.719599e-01	2.572301e+00
3.141593e+00	8	1.143567e-01	3.868008e+00
3.141593e+00	16	6.792855e-02	6.511733e+00
3.141593e+00	32	3.952194e-02	1.119208e+01
