3.141593e+00	1	4.044685e-01	1.000000e+00
3.141593e+00	2	2.506991e-01	1.613362e+00
3.141593e+00	4	1.516268e-01	2.667526e+00
3.141593e+00	8	9.572021e-02	4.225528e+00
3.141593e+00	16	5.494855e-02	7.360858e+00
3.141593e+00	32	3.209314e-02	1.260296e+01
